,prompt,queries,responses,expected_responses
809,I would really appreciate if you could answer this question,"Shopping. Cleaning. BMFing. Webcam chatting with nephews. Nothing spesh, but a good bank holiday Monday nonetheless",Neutral,positive
810,I would really appreciate if you could answer this question, wheres the music mannnn!!?? my inbox is still empty,Negative,negative
811,I would really appreciate if you could answer this question, Discrimination is not a bad thing. I`ve learned to say no. My children would say I mastered that years ago,Neutral,positive
812,I would really appreciate if you could answer this question, wats gooood !! miss yall already,Positive,negative
813,I would really appreciate if you could answer this question,My graduation day... And i feel like a failure...,Neutral,neutral
814,I would really appreciate if you could answer this question, i think it`s under a honeymoon by the good life -- either that or it`s under a honey moon by joseph arthur.,Neutral,neutral
815,I would really appreciate if you could answer this question,"is chilled out tonite, so cannot spew venom or write funny. Seems like these are the only 2 styles she has",Neutral,neutral
816,I would really appreciate if you could answer this question, I`m a bit Ben`s Thai-ed out,Negative,neutral
817,I would really appreciate if you could answer this question, Nope I am in Coquitlam,Neutral,neutral
818,I would really appreciate if you could answer this question,mcfly gig last nightt omg it was amazin didnt sit down through the whole thing  mcfly did you see me and ma best mate we were in tutus,Positive,positive
819,I would really appreciate if you could answer this question, i want to experience snow  we don`t have snow here and it sucks,Positive,negative
820,I would really appreciate if you could answer this question, haha best thing about office birthdays hey,Positive,positive
821,I would really appreciate if you could answer this question,_420 why baby?,Neutral,neutral
822,I would really appreciate if you could answer this question,"****, I never knew I could miss my phone so much for 4 hours till they told me I won`t have it back till then",Negative,negative
823,I would really appreciate if you could answer this question, what fun are you speaking of?,Neutral.,neutral
824,I would really appreciate if you could answer this question,Slipped up and caught the flu  feeling like poop!,Negative,negative
825,I would really appreciate if you could answer this question,Finally sunny days and I`m too sick to go outside and play.,Negative,negative
826,I would really appreciate if you could answer this question, Can`t access your site!,Negative,neutral
827,I would really appreciate if you could answer this question, SherriEShepherd gave the link for  http://www.brentozar.com/twitter. He gives Twitter tips. Hope this helps,Positive,positive
828,I would really appreciate if you could answer this question,today was the last day of high school for me and i ended up going home sick! ... stupid dead rats,Negative,negative
829,I would really appreciate if you could answer this question," red top tabloids, build em up, knock em down",Negative,neutral
830,I would really appreciate if you could answer this question,should be sleeping.  lost my voice a couple day ago.,Negative,negative
831,I would really appreciate if you could answer this question, Thx,Neutral,neutral
832,I would really appreciate if you could answer this question," If u do, please pray 4 me.  Lord knows I need it.",Positive,neutral
833,I would really appreciate if you could answer this question,"Why does #googledocs do folders, instead of labels like #gmail? I kind of like labels",Neutral,positive
834,I would really appreciate if you could answer this question,"the free fillin` app on my ipod is fun, im addicted",Positive,positive
835,I would really appreciate if you could answer this question, If only we could ever actually be allowed to stay here and do that,Neutral,neutral
836,I would really appreciate if you could answer this question,DotA is an addiction...i waste 6-7 hours playing dota,Negative,negative
837,I would really appreciate if you could answer this question,_Yours13 I`m not at home with my cats right now!,Neutral,neutral
838,I would really appreciate if you could answer this question,Buried under more web changes. Going to make lunch now... I won`t have a chance later. Too much to do.,Negative,negative
839,I would really appreciate if you could answer this question,"All the cool people I want to find for following today are #English, and I guess the English don`t tweet.",Negative,neutral
840,I would really appreciate if you could answer this question,"_Kill_Boy oh sorry! not getting all my replies  nothing against you. and yes, i do know nirvana",Neutral,negative
841,I would really appreciate if you could answer this question," I watched that too!!! I didnt want her to win, but she put up a good fight..lol",Neutral,neutral
842,I would really appreciate if you could answer this question,The girl in the hair salon asked me 'Shall I trim your eyebrows!' How old do I feel?,Neutral,neutral
843,I would really appreciate if you could answer this question, oh nice going!,Positive,positive
844,I would really appreciate if you could answer this question, Not sure it didn`t say it was 2 big. I jst saw the pics of u on ur last bday. You looked so pretty!! I miss you!!,Positive,neutral
845,I would really appreciate if you could answer this question,tomorrow valeria`s lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it,Neutral,neutral
846,I would really appreciate if you could answer this question, seems to have disappeared out of my life,Negative,negative
847,I would really appreciate if you could answer this question,"Trying to decide on a movie with the friends.. not going to well! lol :p  No bible study 2nite, which means ****-day cake  buy my own??",Neutral,negative
848,I would really appreciate if you could answer this question,Can`t sleep...so I`m watching HGTV. I`m afraid infomercials are about to take over,Negative,negative
849,I would really appreciate if you could answer this question, good morning,Neutral,positive
850,I would really appreciate if you could answer this question,holy smokes! star trek was freaking awesomeeeee,Positive,positive
851,I would really appreciate if you could answer this question,just got home from work.... and is chugging down a big bottle of apple juice.,Positive,neutral
852,I would really appreciate if you could answer this question,[-O] i wish the birthday massacre would come to australia  i think they said they`re thinking about it tho.. http://tinyurl.com/p6lfch,Positive,neutral
853,I would really appreciate if you could answer this question, Have a great time in London,Positive,positive
854,I would really appreciate if you could answer this question, lol. just don`t ever forget me,Positive,positive
855,I would really appreciate if you could answer this question, have a safe trip joshy poo.......you`ll knock them dead at your speech,Positive,positive
856,I would really appreciate if you could answer this question,. Okay kool... I might be touring all summer long but we can make it happen!,Neutral,neutral
857,I would really appreciate if you could answer this question,Shower. Class. More class. Taking care of my lady-friend. Writing like there`s no tomorrow.,Positive,positive
858,I would really appreciate if you could answer this question, traumatizing moment of my childhood. my dogs massacred baby bunnies and my brother and i got out the bb gun...,Negative,negative
859,I would really appreciate if you could answer this question," I live for pain, bring it on",Negative,neutral
860,I would really appreciate if you could answer this question," What`s sad is that I actually had to google that term. That sucks, tho.",Negative,negative
861,I would really appreciate if you could answer this question, http://twitpic.com/4qpzx - i love you guys  you`re the best,Neutral,positive
862,I would really appreciate if you could answer this question," Not going to dwell on it. It happened, it`s passed. Just a shame as he was so supportive! Such is life!  x",Neutral,negative
863,I would really appreciate if you could answer this question,is cleaning the house for her family who is comming later today..,Positive,neutral
864,I would really appreciate if you could answer this question, I`m sad that I missed you guys last night!,Negative,negative
865,I would really appreciate if you could answer this question,I can`t believe I thought I had a morning shift today and told Alex that I could take him to the airport.  His flight is during my shift!,Negative,negative
866,I would really appreciate if you could answer this question,I`m sick and sad .... missing out on Martini Lounge tonight,Neutral,negative
867,I would really appreciate if you could answer this question,cooking with my dad  having lots of fun in the kitchen together,Positive,positive
868,I would really appreciate if you could answer this question,"35mins through the 1hr 20mins Google Wave demo, that looks a lot of fun, would love to test it though.  http://bit.ly/WnMSc",Positive,positive
869,I would really appreciate if you could answer this question,"The birds are out,, oh man... That`s NOT cool && I didn`t sleep yet for the night!!!",Negative,negative
870,I would really appreciate if you could answer this question," dude, that`s eff`ed up. LOL @ chris browning you. We live so far apart and Im afraid to fly",Neutral,negative
871,I would really appreciate if you could answer this question,http://twitpic.com/4wukt - We bought Ludi her own rug. Dogs are the best,Positive,positive
872,I would really appreciate if you could answer this question, flew Brisbane - Lax today.  Great flight.  Love the lights.  Shame about one drink limit though!,Neutral,neutral
873,I would really appreciate if you could answer this question, Unfortunately for us it looks like there are NO funny people on twitter  Should we move to FB or start our own...flitter,Negative,negative
874,I would really appreciate if you could answer this question, the 'no pants' idea could be the new attempt world-wide to attract business back to the airlines.,Neutral,neutral
875,I would really appreciate if you could answer this question,awwww..I love him! His car was soooo CUTE tonight!! I love me some Carl..My 10yr old is sad now..LOL..,Positive,neutral
876,I would really appreciate if you could answer this question,"Screw the reviews, I thought Wolverine was awesome. But not enough Dominic Monaghan for my liking.",Positive,positive
877,I would really appreciate if you could answer this question, LMAO... Smh!  that one threw me off.,Neutral,neutral
878,I would really appreciate if you could answer this question,  He`s awesome... Have you worked with him before? He`s a good friend.,Positive,positive
879,I would really appreciate if you could answer this question,Ahhh i`m sqeaky clean and fresh. Even though i`m wearing dirty clothes  I love Two and a Half Men - it`s amazing!,Neutral,positive
880,I would really appreciate if you could answer this question," She`s unassuming and unpretentious. She`s just, as. I suppose that`s why she`s so endearing--because we can relate to her",Positive,positive
881,I would really appreciate if you could answer this question, He says he feels mama tucking him in at night  He`s lonely but getting by. Tomorrow will be tough!,Neutral,negative
882,I would really appreciate if you could answer this question,Hate fighting,Negative,negative
883,I would really appreciate if you could answer this question,philosophy final today! thank you  it`s 3 days now!!!!,Positive,positive
884,I would really appreciate if you could answer this question," Hmmm, maybe that`s what they meant. They eluded to something brand new but you know how the media is",Neutral,neutral
885,I would really appreciate if you could answer this question, the exact one i was thinking of  the bestttt.,Positive,positive
886,I would really appreciate if you could answer this question, HAHAHHA lol true that! i always remember my BD but i can never remember what date or even day it is,Neutral,neutral
887,I would really appreciate if you could answer this question,"Oh, I HELLA forgot to say my official good morning  Like to hear it? Here it go! Goooooooooooood Morrrrrrrrning Twitterville! Lol",Positive,positive
888,I would really appreciate if you could answer this question,Seems really quiet tonight...am jealous of those who are clearly having a more exciting life than me   Off to bed I think...,Negative,neutral
889,I would really appreciate if you could answer this question,My Sharpie is running DANGERously low on ink,Negative,negative
890,I would really appreciate if you could answer this question, I`ve heard this fall. I`m waiting too!,Neutral,neutral
891,I would really appreciate if you could answer this question, Absolutely,Positive,neutral
892,I would really appreciate if you could answer this question,Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink,Neutral,neutral
893,I would really appreciate if you could answer this question," alas, I am moving   (like where i`m moving too, but the actual moving, ugh) wish I could go too!",Neutral,positive
894,I would really appreciate if you could answer this question," Hey, you change your twitter account, and you didn`t even tell me...",Neutral,neutral
895,I would really appreciate if you could answer this question, COOOOOOOOOL... DOOOOOOOOOWN... Patience... Is... Virtue...,Positive,positive
896,I would really appreciate if you could answer this question,Just came 11th in cross country and beat dumbo,Positive,neutral
897,I would really appreciate if you could answer this question,Ok ... the passengers ... no one is alive ... they`re all dead ... you just don`t know it til the end ... then you cry ...,Negative,negative
898,I would really appreciate if you could answer this question,I`m so hunrgy right now and these heels kill me I can hardly walk in them,Negative,negative
899,I would really appreciate if you could answer this question,@ ginniejean there`s a lot of mojo all over the place...  yes.,Positive,neutral
900,I would really appreciate if you could answer this question, my boss. She`s moving to NYC,Positive,neutral
901,I would really appreciate if you could answer this question, thats another sponsor,Neutral,neutral
902,I would really appreciate if you could answer this question, very very cute  and fun to watch.,Positive,positive
903,I would really appreciate if you could answer this question,  Thanks for the greeting,Positive,positive
904,I would really appreciate if you could answer this question, sweet dreams,Positive,positive
905,I would really appreciate if you could answer this question,So screwed for sat 2 us,Negative,negative
906,I would really appreciate if you could answer this question, me neither,Negative,neutral
907,I would really appreciate if you could answer this question,Ew traffic,Negative,negative
908,I would really appreciate if you could answer this question,fell asleep waiting for my ride!,Negative,neutral
909,I would really appreciate if you could answer this question,I`m missing crab legs and attending my going away instead!,Negative,negative
910,I would really appreciate if you could answer this question, u really don`t think so?  maybe ur right....lol. btw what phone u using? think u told me b4...i might have an app for u,Neutral,neutral
911,I would really appreciate if you could answer this question, Sports Bar Shatranjanpoli Rest Ph 26498457 All Sports Bar Andheri W 26733333 Dont know whether that helps. Google ki jai ho,Neutral,neutral
912,I would really appreciate if you could answer this question,awesome lucky you,Positive,positive
913,I would really appreciate if you could answer this question,"is bored, cant go on habbo stupid ban",Negative,negative
914,I would really appreciate if you could answer this question, I miss my neice  can`t wait to see her bad n grown ****! Lol,Positive,negative
915,I would really appreciate if you could answer this question, Journey!? Wow... u just became cooler.  hehe... (is that possible!?),Positive,positive
916,I would really appreciate if you could answer this question,Has lost his vocie and Adele is laughing at me LOL and still wondering why I`m in college on me week off,Neutral,neutral
917,I would really appreciate if you could answer this question, why thank you. I might just take you up on your offer,Positive,neutral
918,I would really appreciate if you could answer this question,hates this weather,Negative,negative
919,I would really appreciate if you could answer this question,HAPPY MOTHERS DAY.!,Positive,positive
920,I would really appreciate if you could answer this question,no phone call yet.. 20 minutes until I pluck up the courage. I WISH MY PHONE WOULD RING,Neutral,positive
921,I would really appreciate if you could answer this question, hey mia!  totally adore your music.  when will your cd be out?,Positive,positive
922,I would really appreciate if you could answer this question,Waiting for tish to get off. Got to drive my moms CRV to pick her up all my myself and duckie. First time,Positive,neutral
923,I would really appreciate if you could answer this question,_rc234 haha  yup. but still have a terrible headache and super swollen and puffy eyes! i dont think im going out today.ugh!,Negative,negative
924,I would really appreciate if you could answer this question,"My dog is officially depressed that my brother`s dogs are gone. He doesn`t want to go outside and when we did, he play half-heartedly.",Negative,negative
925,I would really appreciate if you could answer this question," Si, no bueno  I guess I just don`t entertain him :/",Negative,negative
926,I would really appreciate if you could answer this question,"1 week post my'horrible, traumatic jumping cholla accident.'-cholla`s next dirty trick:pieces are starting to emerge from my hand! Ouch!",Negative,negative
927,I would really appreciate if you could answer this question," I know   It was worth a shot, though!",Neutral,positive
928,I would really appreciate if you could answer this question,"Uh oh, I am sunburned",Negative,negative
929,I would really appreciate if you could answer this question, no bueno.  hollykins needs to feel better asap.  p.s. i miss you.  you done with uni soon aren`t you?  SOPROUDOFYOU.,Positive,neutral
930,I would really appreciate if you could answer this question,i have such a sore head,Negative,negative
931,I would really appreciate if you could answer this question,Went to sleep and there is a power cut in Noida  Power back up not working too,Negative,negative
932,I would really appreciate if you could answer this question,going to shower because i don`t want to smell at school tomorrow,Positive,neutral
933,I would really appreciate if you could answer this question,"You better come here by the time I count to 10 or else. 1, 2, 3,  BAM!!!!!",Negative,positive
934,I would really appreciate if you could answer this question,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine? Our wine was a red,Positive,positive
935,I would really appreciate if you could answer this question,Always thinking about to look for a good place to appericiate everyone who supports me on every site I joined,Positive,positive
936,I would really appreciate if you could answer this question, don`t know it really hurt my arm. guess you have to booze me.. or just ask  or  if you don`t believe me!,Negative,negative
937,I would really appreciate if you could answer this question,URL in previous post (to timer job) should be http://bit.ly/a4Fdb. I`d removed space which messed up URL.  ^ES,Positive,negative
938,I would really appreciate if you could answer this question, Thanks man.  That sorted it. I only ever remember 222.222,Neutral,positive
939,I would really appreciate if you could answer this question,_a_michael Hey! thanks for another great day! I`m going to sleep now! I`ll chat with you tomorrow!  Sweet dreams!,Positive,positive
940,I would really appreciate if you could answer this question,was hoping to go to Red Lobster this weekend,Positive,neutral
941,I would really appreciate if you could answer this question,doesnt have a hangover  and is getting ready for a good ol` english fry up,Positive,neutral
942,I would really appreciate if you could answer this question,has heart burn,Negative,negative
943,I would really appreciate if you could answer this question,"is hungry, twitter.  i want food. </3",Neutral,neutral
944,I would really appreciate if you could answer this question,the plan to not spend money is not going well,Negative,negative
945,I would really appreciate if you could answer this question,I am going to see how long I can do this for.,Neutral,neutral
946,I would really appreciate if you could answer this question,IN PAIN. my big toe got stomped on during the hokey cokeu. it`s throbbing. anyone have any suggestions to heal it?,Negative,negative
947,I would really appreciate if you could answer this question,Just discovered a shortcoming of Gravity. When you use Twitpic (integrated) it doesn`t subtract the pic URL from the 140 character limit,negative,neutral
948,I would really appreciate if you could answer this question,"  Hi, Thx for following  I teach some Chinese lessons on youtube, pls feel free to have a look www.youtube.com/ChineseLearn",Neutral,positive
949,I would really appreciate if you could answer this question," I don`t think I am, my sisters refusn to get me a ticket now.  what you doing next week?",Neutral,negative
950,I would really appreciate if you could answer this question, nope... it is telling you that you want cameo creams,Negative,neutral
951,I would really appreciate if you could answer this question,Flap-a-taco was nice until the plebs came in.,Negative,negative
952,I would really appreciate if you could answer this question," also bored at school, its my third freelesson( freistunde )",Neutral,neutral
953,I would really appreciate if you could answer this question," lol hi emmy, latin would help me study for the aptitude tests to get into grad school ;\ thats why i wanna take it",Neutral,positive
954,I would really appreciate if you could answer this question,"I waited, listening to wind blowing through the tumbleweed? Are none of you old enough to know what to do when someone says 'Crackerack'?",Neutral.,neutral
955,I would really appreciate if you could answer this question,OK - I`m out of here for now. Just popped in to say Hi and check on things. I`ll probably head to the guttah later on tonight,Neutral,neutral
956,I would really appreciate if you could answer this question,Here`s a brief preview: http://bit.ly/eHCfP   OMG James is creepy in that role! I`m scared of him,Negative,negative
957,I would really appreciate if you could answer this question,MAYDAY?!,Negative,neutral
958,I would really appreciate if you could answer this question,"I don`t think I`ve ever been so tierd in my life.Ugh,goodnight.So sleeping in tomorrow",Negative,negative
959,I would really appreciate if you could answer this question, We never miss ICarly - my son has a huge crush on Miranda,Positive,positive
960,I would really appreciate if you could answer this question,Bumping dj opus in the drunk in the car.  lmao. Don`t act like u don`t know.,Positive,negative
961,I would really appreciate if you could answer this question,  Thanks! My mom`s seed is larger and already cracked (and planted). I hope Avalina isn`t a dud!,Neutral,negative
962,I would really appreciate if you could answer this question, but you always have lee. Let`s go to Paris,Positive,neutral
963,I would really appreciate if you could answer this question,_Sanderson What`s with Twatter lately?  Either I can`t get on or the replies don`t turn up!,Negative,neutral
964,I would really appreciate if you could answer this question,The usual. Two family parties today. Happy Birthday Lily!  http://twitpic.com/4w472,Positive,positive
965,I would really appreciate if you could answer this question, SWEEEEET - San Fran is awesome!!!!  Love it there,Positive,positive
966,I would really appreciate if you could answer this question, my sleep pattern is screwed i need to try and stay up 2 midnight so i can get some decent sleep coz i havent slept,Neutral,positive
967,I would really appreciate if you could answer this question,No waterfront anymore   faccia luna and clarendon will have to do,Neutral,negative
968,I would really appreciate if you could answer this question, I feel for you  I hope it`s a smooth flight. Be safe! Mucho amor from Boston!,Positive,positive
969,I would really appreciate if you could answer this question,"and thanks,  , fr. yr congratulatory gweetin`",Positive,positive
970,I would really appreciate if you could answer this question, yep,Neutral,neutral
971,I would really appreciate if you could answer this question,Is happy...Skool just let out..! Today was my last day..! Yippee! R.I.P Jackson Tyler Morris..! Always Loved And Never Forgotten..!,Positive,positive
972,I would really appreciate if you could answer this question,My modem has been offline for a week now... God bless the 3g network. Tim just left... Again!! May schedule has been brutal,Negative,negative
973,I would really appreciate if you could answer this question,sore throat. Planning the TET outing to Marwell though...good times,Neutral,neutral
974,I would really appreciate if you could answer this question," Yep, finished, chocked full of spelling and grammatical errors, but I`m cleaning it up tomorrow and popping it up  hehe",Positive,negative
975,I would really appreciate if you could answer this question, im allergic to cats! my tonsils get swollen and they hurt  what do i dooo?!,Negative,negative
976,I would really appreciate if you could answer this question,  I`m sorry.,Neutral,negative
977,I would really appreciate if you could answer this question, Let me know how that turns out!!,Neutral,neutral
978,I would really appreciate if you could answer this question,Omg. Its 1:47 am and Kim Possible is on Disney Channel right now. I am glued to the screen,Positive,positive
979,I would really appreciate if you could answer this question, - Sorry only just seen this - how strange it seems only to happen from my iPhone - perhaps it is a problem with Twitterific,Neutral,negative
980,I would really appreciate if you could answer this question,"i have an urge to play wow but i have to wait 2 weeks til im at my dads! 5+47DAYS TIL MCFLY, im so excited  (L)",Positive,positive
981,I would really appreciate if you could answer this question, so sorry about that  I have the same issues...LOL. My weekend started about an hour ago!!!,Positive,negative
982,I would really appreciate if you could answer this question,About to have dinner and then an evening of playing cards. Already packed and ready to head home tomorrow   Do we have to go home?,Neutral,neutral
983,I would really appreciate if you could answer this question,Gonna celebrate Mothers Day with the family but gonna start the partying tonite,Positive,positive
984,I would really appreciate if you could answer this question,not well,Negative,negative
985,I would really appreciate if you could answer this question,Watching Ellen Love her!! then doing the dishes  and tanning ...it`s gorgeous out!,Positive,positive
986,I would really appreciate if you could answer this question,Took a shift tomorrow.    I don`t really feel like working right now.,Negative,negative
987,I would really appreciate if you could answer this question, there coming this year ^-^  wiL said it himself  but yes now would be good.,Positive,positive
988,I would really appreciate if you could answer this question,Working up to my vacation to Thailand. Getting more excited every day,Positive,positive
989,I would really appreciate if you could answer this question,NOW IM SAD BUT IM NOT GIVING IN FIRST..I DIDNT DO NOTHING!!!!    :**-(,Negative,negative
990,I would really appreciate if you could answer this question,tamlyn wishes she was as cool as my sock draw,Negative,positive
991,I would really appreciate if you could answer this question,"I`m really getting sick ugh **** nursing homes! Laying in bed, might go run later, watch some more movies with Austin. Sara & Sami left",Negative,negative
992,I would really appreciate if you could answer this question, Well what im working on isn`t QUITE ready to post about publicly (still beta testing) but its a cool new script I coded,Positive,positive
993,I would really appreciate if you could answer this question, My sources say no,Negative,neutral
994,I would really appreciate if you could answer this question,"discovered cause of a bug in the new #NetPLAYER 4 build. Publishing bug fix now, hopefully new beta by tomorrow",Neutral,positive
995,I would really appreciate if you could answer this question," haha im jewish, i love that one",Positive,positive
996,I would really appreciate if you could answer this question,"Great weekend, even though my site is not moved. Plenty other things to do and learn. Keeping the faith and looking to the future",Positive,positive
997,I would really appreciate if you could answer this question,"back soon, need to run to the shops and cut the grass",Neutral,neutral
998,I would really appreciate if you could answer this question,dang last url went down  ? http://blip.fm/~7aigm,negative,negative
999,I would really appreciate if you could answer this question,_2nd aww thanks!,Positive,positive
